clade_name	clade_taxid	ERR1995252	ERR1995225	ERR1995258	ERR1995217	ERR1995260	ERR1995241	ERR1995236	ERR1995231	ERR1995246	ERR1995267	ERR1995222	ERR1995255	ERR1995228	ERR1995226	ERR1995251	ERR1995263	ERR1995214	ERR1995235	ERR1995242	ERR1995248	ERR1995245	ERR1995232	ERR1995238	ERR1995219	ERR1995213	ERR1995264	ERR1995256	ERR1995221	ERR1995211	ERR1995266	ERR1995229	ERR1995254	ERR1995223	ERR1995247	ERR1995230	ERR1995237	ERR1995240	ERR1995259	ERR1995224	ERR1995253	ERR1995261	ERR1995216	ERR1995265	ERR1995212	ERR1995218	ERR1995220	ERR1995257	ERR1995239	ERR1995233	ERR1995244	ERR1995249	ERR1995243	ERR1995234	ERR1995250	ERR1995227	ERR1995215	ERR1995262
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	2|201174|1760|85004|31953|1678|1686	0	0	0	0	0	0	0	0	0	0	0.1148	0	0	0.02378	0	0.17176	0	0.00046	0.0563	0	0	0	0	0	0	0.01425	0	0	0.12084	1.6868	0	0.01195	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581	0	0.00159	0	0	0.37425	0	0.00196	0	0.07616	0.00514	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	2|201174|1760|85004|31953|1678|1689	0	0	0	0	0	0.00589	0	0	0	0.43425	0	0	0	0	0.08983	0.004	0.05496	0	0	0	0	0	0.00183	0	0.00248	0	0	0	0.00167	0	0	0	0	0	0	0	0.00308	0	0.02215	0.98935	0	0	0.00562	0	0	0.00098	0	0	0	0	0	0.01662	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_kashiwanohense	2|201174|1760|85004|31953|1678|630129	0	0	0	0	0	0	0	0	0	0	0.02025	0	0	0.22037	0	0.02706	0	0	0.01267	0	0	0	0	0	0	0.00623	0	0	0.03251	0.2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0.00201	0	0	0.0565	0	0	0	0.73744	0.00068	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	2|201174|1760|85004|31953|1678|216816	0	1.91742	0	0	0.03309	0	0	0	0	0.0003	1.81048	0.02477	0	0.93233	3.23727	1.57775	0	1.79855	1.87576	0	0	0	0	0	0	0.81544	0	1.00623	0.12212	8.73025	0.18054	0.17312	0.02659	0.00701	0.0081	9.0418	0	0	0	0	0.06406	4.20303	0.00248	0	0.98937	0.58421	0.03089	0.31938	0	0.32485	0.50511	0	1.60602	0.71243	3.46822	1.39699	0.51052
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_merycicum	2|201174|1760|85004|31953|1678|78345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00552	0	0	0.01799	0	0	0	0	0	0	0	0	0	0.00063	0.15873	0	0	0	0	0	0.09218	0	0	0	0	0	0	0	0	0.00482	0	0	0.00459	0	0	0	0	0.00811	0	0	0.04738	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_moukalabense	2|201174|1760|85004|31953|1678|1333651	0	0	0	0	0	0	0	0	0	0.0092	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	2|201174|1760|85004|31953|1678|28026	0	0	0	0	0	0	0	0	0	0	1.59193	0	0	1.3095	0	0.04868	0	0	0.12869	0	0	0	0	0	0	0.69462	0	0	0.07128	0.45301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03962	0	0.01094	0	0	0.10407	0	0	0	4.05362	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	2|201174|1760|85004|31953|1678|1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12067	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556	0	0	0	0	0	0	0	0.01812	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia	2|201174|1760|85004|31953|196081	0.24118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06642	0	0	0	0.00335	0	0.27125	0	0	0	0	0	0	0	0	0.02765	0	0.15366	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	2|201174|1760|85004|31953|196081|230143	0.24118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06642	0	0	0	0.00335	0	0.27125	0	0	0	0	0	0	0	0	0.02765	0	0.15366	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	2|201174|1760|85006	0.23848	0	0	0	0.00016	0	0	0.00021	0	0	0	0	0.00081	0	0	0	0	0	0.11577	0	0	0.10887	0	0	0	0	0	0.00154	0.00214	0.20757	0	0	0.00697	0.00971	0	0.93925	0.00118	0	0.00034	0	0	0	0	0.00085	0.07481	0	0.29671	0	0.00373	0	0	0.01116	0	0.00169	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0.23848	0	0	0	0.00016	0	0	0.00021	0	0	0	0	0.00081	0	0	0	0	0	0.11577	0	0	0.10887	0	0	0	0	0	0.00154	0.00214	0.20757	0	0	0.00697	0.00971	0	0.93925	0.00118	0	0.00034	0	0	0	0	0.00085	0.07481	0	0.29671	0	0.00373	0	0	0.01116	0	0.00169	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	2|201174|1760|85006|1268|32207	0.23848	0	0	0	0.00016	0	0	0.00021	0	0	0	0	0.00081	0	0	0	0	0	0.11577	0	0	0.10887	0	0	0	0	0	0.00154	0.00214	0.20757	0	0	0.00697	0.00971	0	0.93925	0.00118	0	0.00034	0	0	0	0	0.00085	0.07481	0	0.29671	0	0.00373	0	0	0.01116	0	0.00169	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria	2|201174|1760|85006|1268|32207|172042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04358	0	0	0	0	0	0	0	0.01089	0	0	0	0	0	0.00451	0	0	0	0	0	0	0	0	0.06459	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	2|201174|1760|85006|1268|32207|2047	0.23848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04987	0	0	0	0	0	0	0	0	0	0	0.19668	0	0	0	0.00265	0	0.27712	0	0	0	0	0	0	0	0	0.01021	0	0.07229	0	0	0	0	9e-05	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	2|201174|1760|85006|1268|32207|43675	0	0	0	0	0.00016	0	0	0.00021	0	0	0	0	0.00081	0	0	0	0	0	0.0659	0	0	0.06528	0	0	0	0	0	0.00154	0.00214	0	0	0	0.00697	0.00706	0	0.65761	0.00118	0	0.00034	0	0	0	0	0.00085	0	0	0.22442	0	0.00373	0	0	0.01107	0	0.00169	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	2|201174|1760|85009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	2|201174|1760|85009|31957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium	2|201174|1760|85009|31957|1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens	2|201174|1760|85009|31957|1743|556499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii	2|201174|1760|85009|31957|1743|1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.32923	2.85299	0	0.65912	0.66695	0.56537	0.00035	1.77175	0.14043	0.00171	4.83055	0.4808	0	0.4537	1.29349	1.29516	0	0.22078	5.94492	0	0.54377	0	0	0	0.13828	2.46896	0.15314	0.39033	1.45696	10.20833	0.45764	0.67658	0.04791	0.01961	1.71362	13.97059	0.59917	0.4033	0.00202	0	1.12273	0.31215	7.01102	0.27191	0.72611	0.98025	0.19865	1.46883	0	1.0684	1.2206	0	2.96214	0.97204	0.20062	3.33863	1.53101
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.32923	2.68451	0	0.00049	0.5248	0.00127	0.00035	1.46331	0.00034	0.00171	4.68158	0.43485	0	0.00734	0.81986	0.80646	0	0.00232	4.97753	0	0.00103	0	0	0	0.03582	2.3709	0.00208	0.00456	1.39186	8.59501	0.21632	0.60316	0.04791	0.01718	1.3819	13.51576	0.00448	0.26448	0.00202	0	0.73918	0.00791	6.72924	0.00175	0.72611	0.86024	0.19865	1.1768	0	1.03596	1.09279	0	2.85767	0.88819	0.00106	3.15465	1.50305
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0	0.01729	0	0	0.02486	0	0	0.00083	0	0	0.00128	0.00458	0	0.00148	0.7975	0.00239	0	0.00119	0.03749	0	0	0	0	0	0.03446	0.03399	0	0	0.00296	0.28454	0.00227	0.0109	0	0	0.0011	0.20531	0.00013	0.00158	0	0	0.04032	0	0.05224	0.00027	0	0	0.18087	0.01156	0	0.01357	0.01685	0	0.00787	0.01888	0	0.00092	0.02851
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium	2|201174|84998|84999|1643824|1380	0	0.01652	0	0	0.02289	0	0	0	0	0	0	0.00458	0	0	0	0.00156	0	0.00119	0.01632	0	0	0	0	0	0	0.03071	0	0	0	0.28454	0.00227	0.01021	0	0	0	0.1977	0	0.00158	0	0	0.01745	0	0.04982	0.00013	0	0	0.18087	0.00478	0	0.01299	0.01657	0	0.00546	0.01849	0	0	0.02753
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_deltae	2|201174|84998|84999|1643824|1380|1393034	0	0.01652	0	0	0.02143	0	0	0	0	0	0	0.00458	0	0	0	0	0	0.00119	0.01632	0	0	0	0	0	0	0.02878	0	0	0	0	0.00227	0.01021	0	0	0	0.13855	0	0.00158	0	0	0.01709	0	0.04982	0.00013	0	0	0	0.00478	0	0.01299	0.01657	0	0.00546	0.01849	0	0	0.02753
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum	2|201174|84998|84999|1643824|1380|1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum	2|201174|84998|84999|1643824|1380|1382	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00662	0	0	0	0	0	0	0	0	0	0	0.12677	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae	2|201174|84998|84999|1643824|1380|1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156	0	0	0	0	0	0	0	0	0	0.00192	0	0	0	0.28454	0	0	0	0	0	0.05253	0	0	0	0	0	0	0	0	0	0	0.05031	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_vaginae	2|201174|84998|84999|1643824|1380|82135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	2|201174|84998|84999|1643824|133925	0	0.00077	0	0	0.00197	0	0	0.00083	0	0	0.00128	0	0	0.00148	0.7975	0.00083	0	0	0.02117	0	0	0	0	0	0.03446	0.00328	0	0	0.00296	0	0	0.00069	0	0	0.0011	0.0076	0.00013	0	0	0	0.02287	0	0.00242	0.00014	0	0	0	0.00678	0	0.00059	0.00028	0	0.00241	0.00039	0	0.00092	0.00098
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_profusa	2|201174|84998|84999|1643824|133925|138595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02627	0	0	0	0	0	0	0	0	0	0.00095	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes	2|201174|84998|84999|1643824|133925|1299998	0	0.00077	0	0	0.00197	0	0	0.00083	0	0	0.00128	0	0	0.00148	0.01649	0.00083	0	0	0.02117	0	0	0	0	0	0.0001	0.00308	0	0	0.00296	0	0	0.00069	0	0	0.0011	0.0076	0.00013	0	0	0	0.02287	0	0.00242	0.00014	0	0	0	0.00678	0	0.00059	0.00028	0	0.00241	0.00039	0	0.00092	0.00098
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	2|201174|84998|84999|1643824|133925|133926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75474	0	0	0	0	0	0	0	0	0	0.03341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.32923	2.66722	0	0.00049	0.49994	0.00127	0.00035	1.46247	0.00034	0.00171	4.68031	0.43027	0	0.00587	0.02236	0.80407	0	0.00114	4.94004	0	0.00103	0	0	0	0.00136	2.33691	0.00208	0.00456	1.3889	8.31047	0.21405	0.59226	0.04791	0.01718	1.38081	13.31046	0.00435	0.26291	0.00202	0	0.69886	0.00791	6.677	0.00148	0.72611	0.86024	0.01778	1.16525	0	1.02239	1.07594	0	2.8498	0.8693	0.00106	3.15373	1.47454
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	2|201174|84998|84999|84107|102106	0.32923	2.6343	0	0	0.49179	0.00059	0.00035	1.4497	0.00034	0.00171	4.6474	0.42647	0	0.00429	0.00633	0.79032	0	0.00114	4.87724	0	0.00048	0	0	0	0.00116	2.23758	0.00208	0.00385	1.37128	8.22259	0.20881	0.58276	0.04791	0.01718	1.36968	13.21771	0.00095	0.26	0.00202	0	0.67705	0.00281	6.61623	0.00096	0.72611	0.85128	0.01778	1.13658	0	1.01322	1.06172	0	2.81221	0.86078	0.00022	3.09797	1.46208
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	2|201174|84998|84999|84107|102106|74426	0.32923	2.60497	0	0	0.47025	0	0.00035	1.41973	0.00034	0.00171	4.55689	0.42107	0	0.00415	0.00457	0.75714	0	0.00059	4.72729	0	0.00048	0	0	0	0.00058	2.16448	0.0018	0.00385	1.33665	8.04953	0.20407	0.56854	0.04791	0.01718	1.34644	12.86787	0	0.24881	0.00202	0	0.65903	0.00257	6.39326	0.00082	0.71332	0.83573	0.01778	1.08605	0	0.99158	1.0366	0	2.73257	0.8365	0.00022	2.98792	1.43431
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	2|201174|84998|84999|84107|102106|147207	0	0.00745	0	0	0.00155	0	0	0.00776	0	0	0.0149	0.00154	0	0	0.00042	0.00567	0	0	0.04541	0	0	0	0	0	0	0.00759	0.00028	0	0.00586	0.01732	0.00184	0.00315	0	0	0.00815	0.03668	0	0.00064	0	0	0.0025	0	0.03793	0	0	0.0031	0	0.01205	0	0.00269	0.00336	0	0.015	0.00268	0	0.02022	0.00266
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	2|201174|84998|84999|84107|102106|147206	0	0.02188	0	0	0.01999	0.00059	0	0.02221	0	0	0.07561	0.00386	0	0.00014	0.00134	0.02751	0	0.00054	0.10455	0	0	0	0	0	0.00058	0.06551	0	0	0.02877	0.15574	0.00291	0.01107	0	0	0.0151	0.31316	0.00095	0.01055	0	0	0.01552	0.00024	0.18504	0.00014	0.01279	0.01245	0	0.03849	0	0.01896	0.02176	0	0.06464	0.0216	0	0.08983	0.02511
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	2|201174|84998|84999|84107|1472762	0	0.03291	0	0.00049	0.00815	0.00068	0	0.01278	0	0	0.0329	0.0038	0	0.00158	0.01604	0.01376	0	0	0.0628	0	0.00055	0	0	0	0.0002	0.09933	0	0.0007	0.01762	0.08787	0.00524	0.0095	0	0	0.01113	0.09275	0.0034	0.00291	0	0	0.02181	0.0051	0.06077	0.00052	0	0.00896	0	0.02867	0	0.00916	0.01421	0	0.03759	0.00853	0.00084	0.05577	0.01246
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	2|201174|84998|84999|84107|1472762|1472761	0	0.01256	0	0	0.00209	0.00025	0	0.00365	0	0	0.01135	0.00159	0	0.00142	0.01323	0.00819	0	0	0.03072	0	0	0	0	0	0.0002	0.07124	0	0	0.0067	0.04262	0.00126	0.00339	0	0	0.00328	0.03695	0.00171	0.00037	0	0	0.00861	0.00243	0.02365	0.00037	0	0.00246	0	0.01119	0	0.00551	0.00735	0	0.01797	0.00362	0.00014	0.02384	0.00376
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__[Collinsella]_massiliensis	2|201174|84998|84999|84107|1472762|1232426	0	0.02035	0	0.00049	0.00607	0.00043	0	0.00913	0	0	0.02156	0.0022	0	0.00016	0.00281	0.00557	0	0	0.03208	0	0.00055	0	0	0	0	0.02809	0	0.0007	0.01092	0.04526	0.00397	0.00611	0	0	0.00785	0.0558	0.0017	0.00254	0	0	0.0132	0.00267	0.03711	0.00015	0	0.0065	0	0.01748	0	0.00365	0.00686	0	0.01962	0.00491	0.0007	0.03192	0.00871
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0	0.16848	0	0.65864	0.14215	0.5641	0	0.30844	0.14009	0	0.14897	0.04595	0	0.44635	0.47363	0.4887	0	0.21846	0.96738	0	0.54274	0	0	0	0.10246	0.09806	0.15105	0.38577	0.0651	1.61332	0.24132	0.07342	0	0.00242	0.33172	0.45483	0.59469	0.13882	0	0	0.38355	0.30423	0.28178	0.27016	0	0.12002	0	0.29203	0	0.03245	0.12781	0	0.10448	0.08385	0.19956	0.18398	0.02797
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0	0.16848	0	0.65864	0.14215	0.5641	0	0.30844	0.14009	0	0.14897	0.04595	0	0.44635	0.47363	0.4887	0	0.21846	0.96738	0	0.54274	0	0	0	0.10246	0.09806	0.15105	0.38577	0.0651	1.61332	0.24132	0.07342	0	0.00242	0.33172	0.45483	0.59469	0.13882	0	0	0.38355	0.30423	0.28178	0.27016	0	0.12002	0	0.29203	0	0.03245	0.12781	0	0.10448	0.08385	0.19956	0.18398	0.02797
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	2|201174|84998|1643822|1643826|447020	0	0.0744	0	0.00085	0.03336	0.00056	0	0.00286	0	0	0	0.01431	0	0.10848	0.04189	0.10135	0	0.04639	0.07271	0	0.00111	0	0	0	0	0.01506	0.00017	0	0.02174	0.17795	0.09604	0.02052	0	0	0.05317	0.03614	0.11693	0.00027	0	0	0.03492	0.00305	0.00072	0.08086	0	0.03664	0	0.06534	0	0.00463	0.00609	0	0.0107	0.01268	0.00111	0.00783	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	2|201174|84998|1643822|1643826|447020|446660	0	0.0744	0	0.00085	0.03336	0.00056	0	0.00286	0	0	0	0.01431	0	0.10848	0.04189	0.10135	0	0.04639	0.07271	0	0.00111	0	0	0	0	0.01506	0.00017	0	0.02174	0.17795	0.09604	0.02052	0	0	0.05317	0.03614	0.11693	0.00027	0	0	0.03492	0.00305	0.00072	0.08086	0	0.03664	0	0.06534	0	0.00463	0.00609	0	0.0107	0.01268	0.00111	0.00783	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter	2|201174|84998|1643822|1643826|553372	0	0.0458	0	0.00066	0.04187	0.00111	0	0.00016	8e-05	0	0	0.01653	0	0.18511	0.0864	0.11726	0	0.11366	0.05571	0	0.00175	0	0	0	0	0.0361	0	0.00011	0.03992	0.21852	0.12761	0.0483	0	0	0.11565	0.05747	0.32247	0	0	0	0.04081	0.00731	0.0009	0.09043	0	0.07712	0	0.07415	0	0.00671	0.00412	0	0.02434	0.01137	0.00139	0.00714	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus	2|201174|84998|1643822|1643826|553372|394340	0	0.0458	0	0.00066	0.04187	0.00111	0	0.00016	8e-05	0	0	0.01653	0	0.18511	0.0864	0.11726	0	0.11366	0.05571	0	0.00175	0	0	0	0	0.0361	0	0.00011	0.03992	0.21852	0.12761	0.0483	0	0	0.11565	0.05747	0.32247	0	0	0	0.04081	0.00731	0.0009	0.09043	0	0.07712	0	0.07415	0	0.00671	0.00412	0	0.02434	0.01137	0.00139	0.00714	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium	2|201174|84998|1643822|1643826|79603	0	0	0	0.00079	0.00063	0	0	0	0	0	0.00064	0	0	0	0.00086	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056	0.0011	0.00143	0	0	0	0	0	0	0	0	0	0	0	0.00033	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium_detoxificans	2|201174|84998|1643822|1643826|79603|79604	0	0	0	0.00079	0.00063	0	0	0	0	0	0.00064	0	0	0	0.00086	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056	0.0011	0.00143	0	0	0	0	0	0	0	0	0	0	0	0.00033	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	2|201174|84998|1643822|1643826|84111	0	0.03469	0	0.54845	0	0.47928	0	0.20264	0.10286	0	0.12523	0	0	0.07302	0.19859	0	0	0	0.01829	0	0.38668	0	0	0	0	0.03114	0.08027	0.3249	0	0	0	0	0	0.00242	0.1025	0	0.0608	0.11468	0	0	0	0.06599	0.18045	0.04094	0	0.00097	0	0	0	0.0139	0.00439	0	0	0.02444	0.15054	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	2|201174|84998|1643822|1643826|84111|84112	0	0.03469	0	0.54845	0	0.47928	0	0.20264	0.10286	0	0.12523	0	0	0.07302	0.19859	0	0	0	0.01829	0	0.38668	0	0	0	0	0.03114	0.08027	0.3249	0	0	0	0	0	0.00242	0.1025	0	0.0608	0.11468	0	0	0	0.06599	0.18045	0.04094	0	0.00097	0	0	0	0.0139	0.00439	0	0	0.02444	0.15054	0	0
